evidence_cohort,dataset,split,cell_id,method_id,model,status,reason,feature_selection_seconds,training_seconds,runtime_seconds,peak_rss_bytes,source_artifact,source_sha256,minimum_available_ram_bytes,ram_wait_seconds,supervisor_attempts,automatic_retries
canonical_llm_matrix_v2,lendingclub_v2,OOT,catboost_llm_llm_e6489647a93c,llm,catboost,completed,,315.610383272171,4071.06087827682,4427.8900001049,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\llm\catboost_llm_llm_e6489647a93c\results\experiment_summary.csv,d40a406835978a02b98917b0a4908257f8790509471d725bd18fe84d576e908c,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,catboost_hybrid_llm_then_mrmr_59865aa71763,llm_then_mrmr,catboost,completed,,668.702353715897,3639.29387950897,4365.60431218147,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_mrmr\catboost_hybrid_llm_then_mrmr_59865aa71763\results\experiment_summary.csv,6da303e625164a38655b2031ae31fff2c7a5120e217833768fcc4a4a1def9b43,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,catboost_hybrid_llm_then_boruta_10179060705b,llm_then_boruta,catboost,completed,,3119.67949962616,3451.94892764091,6629.66764807701,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_boruta\catboost_hybrid_llm_then_boruta_10179060705b\results\experiment_summary.csv,edf643851aa92559a334e8ff8912bbbfc2b5f889f1acbadff917947d9ce2fcb5,,,,
canonical_llm_matrix_v2,lendingclub_v2,OOT,catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a,stable_core_llm_fill,catboost,completed,,10594.3647224903,4576.11084699631,15359.508844614,,D:\python projects\Research_pre_cleanup_backup_20260704\results\lendingclub_v2\catboost\hybrid_stable_core_llm_fill\catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a\results\experiment_summary.csv,f5f243ac8c23a5f6ac151f4080117ca1a0e233368c7fa8630b7f6e346719ae0d,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__full_features__full,full_features,lr,completed,,1054.28987717628,,1102.10278463364,9692770304,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__full_features__full,full_features,catboost,completed,,1870.16518878937,,1910.52318072319,11224301568,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__random_k__k20,random_k,lr,completed,,9.2076723575592,,18.5405886173248,8523079680,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__random_k__k40,random_k,catboost,completed,,156.569509744644,,168.061088085175,8536035328,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__iv_woe__k20,iv_woe,lr,completed,,90.8880693912506,,100.252838373184,8517279744,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__iv_woe__k40,iv_woe,catboost,completed,,261.75682091713,,275.064220666885,7803187200,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__mrmr_mutual_information__k20,mrmr_mutual_information,lr,completed,,193.878666639328,,204.240801811218,8534069248,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__mrmr_mutual_information__k40,mrmr_mutual_information,catboost,completed,,530.6160197258,,544.277028560638,8527388672,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__lasso_l1_logistic__k20,lasso_l1_logistic,lr,completed,,320.611544847488,,330.439160823822,8523292672,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__lasso_l1_logistic__k40,lasso_l1_logistic,catboost,completed,,485.164674758911,,497.584024906159,8528003072,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__legacy_rf_relevance_corr__k20,legacy_rf_relevance_corr,lr,completed,,1510.46901464462,,1535.26021099091,9514078208,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__legacy_rf_relevance_corr__k40,legacy_rf_relevance_corr,catboost,completed,,1804.30242061615,,1824.3529343605,9204674560,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__catboost_shap__k20,catboost_shap,lr,completed,,175.696550607681,,186.10414814949,8518180864,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__catboost_shap__k40,catboost_shap,catboost,completed,,418.001714706421,,435.666697502136,8516366336,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__boruta_random_forest__k20,boruta_random_forest,lr,completed,,1549.84941196442,,1560.86149215698,8517042176,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__boruta_random_forest__k40,boruta_random_forest,catboost,completed,,1705.6186041832,,1718.72560286522,8534106112,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__rfe_catboost__k20,rfe_catboost,lr,completed,,1086.95654726028,,1096.75098919868,8496623616,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__rfe_catboost__k40,rfe_catboost,catboost,completed,,1143.71773743629,,1156.31337189674,8528240640,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__statistical_normalized_average_rank__k20,statistical_normalized_average_rank,lr,completed,,902.546309099998,,,3677650944,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__statistical_normalized_average_rank__k40,statistical_normalized_average_rank,catboost,completed,,892.809116999968,,,3673305088,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__iv_then_boruta__pool100,iv_then_boruta,lr,completed,,176.273768000014,,,2724077568,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__iv_then_boruta__pool100,iv_then_boruta,catboost,completed,,176.273768000014,,,2811527168,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__iv_then_boruta__pool200,iv_then_boruta,lr,completed,,288.848349099979,,,2798465024,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__iv_then_boruta__pool200,iv_then_boruta,catboost,completed,,288.848349099979,,,3225952256,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__iv_then_boruta__pool300,iv_then_boruta,lr,completed,,390.662082299998,,,3194458112,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__iv_then_boruta__pool300,iv_then_boruta,catboost,completed,,390.662082299998,,,2823467008,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__boruta_then_mrmr_mutual_information__k20,boruta_then_mrmr_mutual_information,lr,completed,,494.45371120004,,,2660405248,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__boruta_then_mrmr_mutual_information__k40,boruta_then_mrmr_mutual_information,catboost,completed,,503.782201199967,,,3045527552,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__boruta_then_rfe_catboost__k20,boruta_then_rfe_catboost,lr,completed,,561.795611000038,,,3050823680,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__boruta_then_rfe_catboost__k40,boruta_then_rfe_catboost,catboost,completed,,547.004011100042,,,3191750656,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__lr__cross_dataset_rank_voting_v1_primary_pool_200__pool200,cross_dataset_rank_voting_v1_primary_pool_200,lr,completed,,,,1344.17675459996,3142127616,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,homecredit,OOT,result__homecredit__catboost__cross_dataset_rank_voting_v1_primary_pool_200__pool200,cross_dataset_rank_voting_v1_primary_pool_200,catboost,completed,,,,1613.59735500003,3141316608,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__full_features__full,full_features,lr,completed,,6601.4800350666,,6845.22910881042,24228782080,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__full_features__full,full_features,catboost,completed,,14305.2010731697,,14534.8370695114,22089527296,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__random_k__k20,random_k,lr,completed,,90.9360539913178,,135.564990282059,25867874304,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__random_k__k40,random_k,catboost,completed,,1132.35159707069,,1185.80412936211,21020590080,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__iv_woe__k20,iv_woe,lr,completed,,664.897153377533,,716.676068782806,24851845120,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__iv_woe__k40,iv_woe,catboost,completed,,2007.37841820717,,2077.45429253578,26242699264,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__mrmr_mutual_information__k20,mrmr_mutual_information,lr,completed,,1164.26000189781,,1214.50544762611,25584939008,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__mrmr_mutual_information__k40,mrmr_mutual_information,catboost,completed,,2919.05286645889,,2986.32859826088,23416221696,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__lasso_l1_logistic__k20,lasso_l1_logistic,lr,completed,,4033.99503588676,,4086.92762374878,30439686144,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__lasso_l1_logistic__k40,lasso_l1_logistic,catboost,completed,,8650.68712186813,,8776.85417366028,30350200832,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__legacy_rf_relevance_corr__k20,legacy_rf_relevance_corr,lr,completed,,1314.86074376106,,1369.01248192787,24633499648,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__legacy_rf_relevance_corr__k40,legacy_rf_relevance_corr,catboost,completed,,2303.48049044609,,2368.26248216629,19984916480,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__catboost_shap__k20,catboost_shap,lr,completed,,490.724217414856,,550.556414604187,24013172736,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__catboost_shap__k40,catboost_shap,catboost,completed,,1672.53259730339,,1746.74185609818,25333518336,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__boruta_random_forest__k20,boruta_random_forest,lr,completed,,9605.81312298775,,9657.18932056427,22340837376,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__boruta_random_forest__k40,boruta_random_forest,catboost,completed,,10716.2406737804,,10790.402995348,26123284480,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__rfe_catboost__k20,rfe_catboost,lr,completed,,3027.35363507271,,3087.90815019608,22483668992,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__rfe_catboost__k40,rfe_catboost,catboost,completed,,4227.83853316307,,4301.76702642441,24997699584,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__statistical_normalized_average_rank__k20,statistical_normalized_average_rank,lr,completed,,9509.57441219996,,,23595495424,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__statistical_normalized_average_rank__k40,statistical_normalized_average_rank,catboost,completed,,6368.44088130002,,,23593996288,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__iv_then_boruta__pool100,iv_then_boruta,lr,completed,,1109.65070699999,,,7333982208,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__iv_then_boruta__pool100,iv_then_boruta,catboost,completed,,1109.65070699999,,,7333982208,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__iv_then_boruta__pool200,iv_then_boruta,lr,completed,,2029.96537699999,,,8457224192,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__iv_then_boruta__pool200,iv_then_boruta,catboost,completed,,2029.96537699999,,,8457224192,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__iv_then_boruta__pool300,iv_then_boruta,lr,completed,,2549.9563667,,,9650401280,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__iv_then_boruta__pool300,iv_then_boruta,catboost,completed,,2549.9563667,,,9650401280,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__boruta_then_mrmr_mutual_information__k20,boruta_then_mrmr_mutual_information,lr,completed,,3123.09087959997,,,12464017408,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__boruta_then_mrmr_mutual_information__k40,boruta_then_mrmr_mutual_information,catboost,completed,,3354.088857,,,12464328704,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__boruta_then_rfe_catboost__k20,boruta_then_rfe_catboost,lr,completed,,3353.91508259997,,,12463915008,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__boruta_then_rfe_catboost__k40,boruta_then_rfe_catboost,catboost,completed,,3315.59765899996,,,12466589696,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__lr__cross_dataset_rank_voting_v1_primary_pool_200__pool200,cross_dataset_rank_voting_v1_primary_pool_200,lr,completed,,,,5319.42434540001,12544684032,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt14_classical_extension,lendingclub_v2,OOT,result__lendingclub_v2__catboost__cross_dataset_rank_voting_v1_primary_pool_200__pool200,cross_dataset_rank_voting_v1_primary_pool_200,catboost,completed,,,,6694.20354799996,12544032768,cleanup/audits/prompt_14_two_dataset_oot_review_v3/two_dataset_results_long.csv,8cd049f3cd813848b29b6511ec109e0059c397d7fbb49f883b43d276576261e3,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c001,full_features,lr,unavailable,inherited_from_all_five_authenticated_dev_resource_stops,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c002,full_features,catboost,unavailable,inherited_from_all_five_authenticated_dev_resource_stops,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c003,random_k,lr,completed,,,52.2466695000185,70.1544642000226,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c004,random_k,catboost,completed,,,569.374429600022,599.604326099972,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c005,iv_woe,lr,completed,,,16.9397442000336,31.2457091000397,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c006,iv_woe,catboost,completed,,,621.135843799973,644.724044800038,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c007,mrmr_mutual_information,lr,completed,,,197.132823000022,215.090586200007,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c008,mrmr_mutual_information,catboost,completed,,,568.642274399986,596.974743700004,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c009,lasso_l1_logistic,lr,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c010,lasso_l1_logistic,catboost,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c011,legacy_rf_relevance_corr,lr,completed,,,22.9366656000493,36.8434286999982,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c012,legacy_rf_relevance_corr,catboost,completed,,,530.31131910003,549.372336899978,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c013,catboost_shap,lr,completed,,,41.9956482999842,56.3916674000211,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
